Date UTC,co (µg/m³),no2 (µg/m³),pm10 (µg/m³),pm25 (µg/m³),temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2024-12-31 17:00:00,1935.0,75.2,124.0,85.9,,,,,,,,,,,
2024-12-31 21:00:00,1520.0,58.599999999999994,128.0,88.6,,,,,,,,,,,
2024-12-31 23:00:00,1635.0,56.449999999999996,158.5,109.4,,,,,,,,,,,
2025-01-01 00:00:00,1560.0,59.95,162.5,112.2,12.0,11.1,94.0,0.0,,0.0,0.0,,1019.0,,5.0
2025-01-01 01:00:00,1295.0,62.449999999999996,147.5,106.6,14.0,13.0,94.0,0.0,,100.0,5.4,,1020.0,,5.0
2025-01-01 02:00:00,1245.0,57.5,129.0,105.1,17.0,12.9,77.0,0.0,,80.0,5.4,,1020.0,,5.0
2025-01-01 03:00:00,1295.0,50.5,114.0,91.75,19.0,12.0,64.0,0.0,,80.0,7.6,,1020.0,,5.0
2025-01-01 04:00:00,1145.0,37.55,88.35,72.05,21.0,12.9,60.0,0.0,,90.0,7.6,,1019.0,,5.0
2025-01-01 05:00:00,1100.0,43.150000000000006,75.75,61.95,23.0,11.1,47.0,0.0,,337.0,7.6,,1017.0,,5.0
2025-01-01 06:00:00,1188.5,48.55,78.19999999999999,64.05,23.0,11.1,47.0,0.0,,277.0,5.4,,1016.0,,2.0
2025-01-01 07:00:00,993.0,44.95,66.25,54.1,25.0,11.9,44.0,0.0,,140.0,3.6,,1015.0,,2.0
2025-01-01 08:00:00,1215.0,54.25,57.3,46.55,24.0,12.0,47.0,0.0,,322.0,5.4,,1014.0,,2.0
2025-01-01 09:00:00,1330.0,65.85,51.2,40.75,24.0,11.0,44.0,0.0,,200.0,5.4,,1014.0,,2.0
2025-01-01 10:00:00,2295.0,89.35,69.55,55.95,23.0,12.0,50.0,0.0,,180.0,5.4,,1014.0,,5.0
2025-01-01 11:00:00,3250.0,132.05,100.3,80.05000000000001,22.0,12.0,53.0,0.0,,170.0,5.4,,1015.0,,1.0
2025-01-01 12:00:00,1540.0,77.15,130.0,101.8,19.0,13.0,68.0,0.0,,342.0,3.6,,1015.0,,5.0
2025-01-01 13:00:00,1269.5,70.05,127.0,93.75,18.0,13.1,73.0,0.0,,150.0,3.6,,1016.0,,5.0
2025-01-01 14:00:00,1093.5,65.8,140.5,100.5,19.0,14.1,73.0,0.0,,140.0,13.0,,1017.0,,5.0
2025-01-01 15:00:00,1045.0,55.15,143.5,99.45,18.0,14.1,78.0,0.0,,120.0,11.2,,1017.0,,5.0
2025-01-01 16:00:00,841.5,40.85,138.5,96.1,17.0,14.1,83.0,0.0,,100.0,7.6,,1017.0,,5.0
2025-01-01 17:00:00,745.5,37.75,135.0,93.3,16.0,14.0,88.0,0.0,,80.0,7.6,,1017.0,,5.0
2025-01-01 18:00:00,773.5,62.5,123.5,85.35,16.0,14.0,88.0,0.0,,90.0,7.6,,1018.0,,5.0
2025-01-01 19:00:00,776.5,68.4,119.5,82.8,16.0,15.0,94.0,0.0,,60.0,7.6,,1018.0,,5.0
2025-01-01 20:00:00,676.5,55.150000000000006,118.5,82.30000000000001,16.0,14.0,88.0,0.0,,70.0,3.6,,1018.0,,5.0
2025-01-01 21:00:00,904.0,60.25,159.5,110.5,15.0,14.0,94.0,0.0,,100.0,5.4,,1018.0,,5.0
2025-01-01 22:00:00,1056.5,54.7,204.0,141.0,16.0,14.0,88.0,0.0,,133.0,3.6,,1018.0,,5.0
2025-01-01 23:00:00,1083.0,54.3,165.5,114.5,15.0,14.0,94.0,0.0,,0.0,0.0,,1018.0,,5.0
2025-01-02 00:00:00,1635.0,61.5,161.5,111.5,14.0,13.0,94.0,0.0,,90.0,7.6,,1019.0,,5.0
2025-01-02 01:00:00,1920.0,68.65,169.5,119.5,17.0,15.0,88.0,0.0,,70.0,7.6,,1020.0,,5.0
2025-01-02 02:00:00,1615.0,52.599999999999994,166.0,128.5,20.0,15.0,73.0,0.0,,70.0,9.4,,1021.0,,5.0
2025-01-02 03:00:00,1280.0,45.1,110.0,88.6,21.0,12.9,60.0,0.0,,40.0,9.4,,1021.0,,5.0
2025-01-02 04:00:00,1180.0,42.55,70.15,56.35,22.0,12.0,53.0,0.0,,30.0,5.4,,1020.0,,5.0
2025-01-02 05:00:00,1014.5,42.0,58.35,47.3,23.0,11.1,47.0,0.0,,140.0,5.4,,1018.0,,2.0
2025-01-02 06:00:00,976.5,43.3,62.35,50.05,24.0,11.0,44.0,0.0,,340.0,3.6,,1017.0,,5.0
2025-01-02 07:00:00,1085.0,44.5,61.2,49.650000000000006,24.0,12.9,50.0,0.0,,300.0,7.6,,1017.0,,5.0
2025-01-02 08:00:00,1315.0,53.75,73.65,59.2,23.0,12.9,53.0,0.0,,290.0,9.4,,1016.0,,5.0
2025-01-02 09:00:00,2120.0,78.55,101.55,80.15,23.0,12.9,53.0,0.0,,290.0,5.4,,1016.0,,5.0
2025-01-02 10:00:00,3450.0,107.85,132.0,105.25,23.0,12.9,53.0,0.0,,290.0,7.6,,1017.0,,5.0
2025-01-02 11:00:00,4125.0,125.3,135.0,107.9,21.0,12.9,60.0,0.0,,310.0,7.6,,1017.0,,5.0
2025-01-02 12:00:00,3530.0,131.15,140.0,113.5,20.0,13.0,64.0,0.0,,340.0,5.4,,1018.0,,5.0
2025-01-02 13:00:00,3500.0,132.9,144.0,113.5,19.0,14.1,73.0,0.0,,320.0,5.4,,1019.0,,5.0
2025-01-02 14:00:00,2110.0,135.9,174.0,136.0,20.0,13.9,68.0,0.0,,310.0,3.6,,1020.0,,5.0
2025-01-02 15:00:00,1265.0,76.65,115.0,88.75,20.0,13.0,64.0,0.0,,120.0,13.0,,1020.0,,5.0
2025-01-02 16:00:00,1655.0,69.1,99.0,73.25,20.0,13.0,64.0,0.0,,110.0,9.4,,1020.0,,5.0
2025-01-02 17:00:00,1630.0,62.55,111.5,80.9,20.0,13.9,68.0,0.0,,130.0,5.4,,1021.0,,5.0
2025-01-02 18:00:00,2035.0,71.8,117.5,87.25,20.0,13.9,68.0,0.0,,130.0,5.4,,1020.0,,3.0
2025-01-02 19:00:00,2000.0,82.05,119.0,83.25,18.0,15.1,83.0,0.0,,360.0,5.4,,1020.0,,5.0
2025-01-02 20:00:00,2225.0,75.85,116.0,80.65,17.0,14.1,83.0,0.0,,50.0,1.8,,1020.0,,5.0
2025-01-02 21:00:00,1630.0,80.45,117.5,81.25,16.0,14.0,88.0,0.0,,90.0,1.8,,1020.0,,5.0
2025-01-02 22:00:00,1505.0,76.6,129.0,89.35,15.0,14.0,94.0,0.0,,189.0,1.8,,1021.0,,5.0
2025-01-02 23:00:00,1950.0,70.4,162.5,112.5,15.0,13.0,88.0,0.0,,330.0,5.4,,1021.0,,5.0
2025-01-03 00:00:00,2270.0,71.85,170.0,117.5,15.0,13.0,88.0,0.0,,86.0,3.6,,1022.0,,5.0
2025-01-03 01:00:00,2255.0,87.25,164.0,118.0,16.0,14.0,88.0,0.0,,0.0,0.0,,1023.0,,5.0
2025-01-03 02:00:00,1695.0,92.45,155.0,120.5,19.0,15.1,78.0,0.0,,54.0,3.6,,1023.0,,5.0
2025-01-03 03:00:00,1310.0,54.4,87.8,68.75,22.0,14.1,61.0,0.0,,20.0,5.4,,1023.0,,5.0
2025-01-03 04:00:00,1210.0,45.95,62.45,50.7,24.0,12.0,47.0,0.0,,40.0,13.0,,1022.0,,2.0
2025-01-03 05:00:00,1032.0,46.5,53.349999999999994,43.55,24.0,11.0,44.0,0.0,,20.0,11.2,,1021.0,,2.0
2025-01-03 06:00:00,941.5,42.15,45.95,37.15,26.0,10.2,37.0,0.0,,40.0,7.6,,1019.0,,2.0
2025-01-03 07:00:00,1110.0,48.3,43.0,32.65,26.0,10.2,37.0,0.0,,350.0,9.4,,1018.0,,2.0
2025-01-03 08:00:00,957.5,43.0,40.1,30.8,26.0,8.9,34.0,0.0,,30.0,9.4,,1017.0,,2.0
2025-01-03 09:00:00,1600.0,59.400000000000006,46.4,34.85,26.0,10.2,37.0,0.0,,20.0,7.6,,1017.0,,2.0
2025-01-03 10:00:00,3545.0,100.25,58.900000000000006,52.36666666666667,25.0,8.9,36.0,0.0,,100.0,3.6,,1017.0,,2.0
2025-01-03 11:00:00,6905.0,154.6,74.1,62.199999999999996,22.0,10.2,47.0,0.0,,0.0,0.0,,1017.0,,1.0
2025-01-03 12:00:00,7725.0,170.65,82.25,93.06666666666666,22.0,11.1,50.0,0.0,,320.0,3.6,,1018.0,,1.0
2025-01-03 13:00:00,1023.0,72.15,81.3,94.0,19.0,12.0,64.0,0.0,,17.0,3.6,,1018.0,,5.0
2025-01-03 14:00:00,904.0,75.8,66.9,67.53333333333333,19.0,12.0,64.0,0.0,,120.0,13.0,,1019.0,,1.0
2025-01-03 15:00:00,807.0,56.7,66.55000000000001,61.36666666666667,19.0,11.1,60.0,0.0,,160.0,11.2,,1019.0,,1.0
2025-01-03 16:00:00,720.5,60.0,57.55,56.13333333333333,18.0,11.1,64.0,0.0,,150.0,9.4,,1019.0,,1.0
2025-01-03 17:00:00,578.5,53.5,49.95,49.833333333333336,17.0,11.1,68.0,0.0,,100.0,5.4,,1019.0,,2.0
2025-01-03 18:00:00,1060.0,51.05,53.45,48.13333333333333,16.0,12.0,77.0,0.0,,40.0,5.4,,1019.0,,2.0
2025-01-03 19:00:00,2390.0,52.3,59.9,56.06666666666666,16.0,12.0,77.0,0.0,,8.0,3.6,,1018.0,,2.0
2025-01-03 20:00:00,2465.0,41.199999999999996,59.25,63.43333333333334,14.0,11.0,82.0,0.0,,70.0,3.6,,1018.0,,5.0
2025-01-03 21:00:00,2240.0,55.25,61.55,61.0,14.0,12.0,88.0,0.0,,0.0,0.0,,1018.0,,5.0
2025-01-03 22:00:00,1090.0,76.55,88.4,72.10000000000001,13.0,11.1,88.0,0.0,,110.0,3.6,,1019.0,,5.0
2025-01-03 23:00:00,1190.0,74.35,114.5,85.23333333333333,14.0,12.0,88.0,0.0,,90.0,5.4,,1020.0,,5.0
2025-01-04 00:00:00,1425.0,72.75,132.5,111.8,14.0,12.0,88.0,0.0,,70.0,5.4,,1021.0,,5.0
2025-01-04 01:00:00,1410.0,75.3,143.0,128.0,16.0,12.9,82.0,0.0,,80.0,5.4,,1021.0,,5.0
2025-01-04 02:00:00,1430.0,73.4,131.0,129.29999999999998,19.0,13.0,68.0,0.0,,60.0,9.4,,1021.0,,5.0
2025-01-04 03:00:00,1255.0,66.2,107.5,110.8,20.0,12.0,60.0,0.0,,40.0,5.4,,1021.0,,5.0
2025-01-04 04:00:00,962.5,55.15,82.15,90.33333333333333,22.0,10.2,47.0,0.0,,70.0,7.6,,1020.0,,2.0
2025-01-04 05:00:00,871.5,50.95,62.05,72.8,22.0,11.1,50.0,0.0,,130.0,9.4,,1019.0,,2.0
2025-01-04 06:00:00,797.0,50.8,51.05,51.800000000000004,23.0,11.1,47.0,0.0,,170.0,7.6,,1017.0,,2.0
2025-01-04 07:00:00,659.0,40.8,49.099999999999994,47.199999999999996,24.0,11.0,44.0,0.0,,190.0,9.4,,1016.0,,2.0
2025-01-04 08:00:00,724.5,41.150000000000006,51.599999999999994,50.93333333333334,24.0,12.0,47.0,0.0,,160.0,7.6,,1016.0,,2.0
2025-01-04 09:00:00,1043.5,61.150000000000006,53.75,50.76666666666667,24.0,11.0,44.0,0.0,,190.0,13.0,,1015.0,,2.0
2025-01-04 10:00:00,1379.0,77.85,50.55,46.1,23.0,11.1,47.0,0.0,,170.0,9.4,,1015.0,,2.0
2025-01-04 11:00:00,966.0,66.95,49.8,48.1,21.0,11.9,56.0,0.0,,130.0,9.4,,1017.0,,2.0
2025-01-04 12:00:00,898.5,72.5,56.4,51.46666666666667,21.0,11.1,53.0,0.0,,130.0,16.6,,1018.0,,2.0
2025-01-04 13:00:00,742.0,70.15,58.65,56.166666666666664,20.0,11.0,56.0,0.0,,130.0,14.8,,1019.0,,2.0
2025-01-04 14:00:00,706.0,71.0,60.15,51.26666666666667,18.0,12.0,68.0,0.0,,130.0,13.0,,1021.0,,2.0
2025-01-04 15:00:00,711.5,65.6,64.35,54.56666666666666,18.0,13.1,73.0,0.0,,120.0,11.2,,1022.0,,2.0
2025-01-04 16:00:00,614.5,48.800000000000004,66.25,55.800000000000004,18.0,13.1,73.0,0.0,,170.0,3.6,,1022.0,,2.0
2025-01-04 17:00:00,664.5,50.099999999999994,73.95,62.93333333333334,18.0,13.1,73.0,0.0,,190.0,7.6,,1022.0,,2.0
2025-01-04 18:00:00,651.0,41.25,74.6,62.63333333333333,16.0,12.9,82.0,0.0,,360.0,7.6,,1022.0,,5.0
2025-01-04 19:00:00,794.0,65.15,75.35,64.73333333333333,16.0,12.0,77.0,0.0,,300.0,3.6,,1022.0,,5.0
2025-01-04 20:00:00,728.0,77.05,81.6,68.26666666666667,15.0,13.0,88.0,0.0,,0.0,0.0,,1022.0,,5.0
2025-01-04 21:00:00,826.5,67.45,94.15,75.56666666666666,14.0,13.0,94.0,0.0,,70.0,3.6,,1022.0,,5.0
2025-01-04 22:00:00,1229.0,77.4,100.95,87.33333333333333,16.0,12.9,82.0,0.0,,340.0,3.6,,1023.0,,5.0
2025-01-04 23:00:00,1615.0,81.3,104.9,92.23333333333333,15.0,12.0,82.0,0.0,,320.0,1.8,,1023.0,,5.0
2025-01-05 00:00:00,1655.0,84.5,104.1,91.26666666666667,15.0,12.0,82.0,0.0,,310.0,3.6,,1023.0,,5.0
2025-01-05 01:00:00,1165.0,81.75,104.0,93.89999999999999,16.0,12.9,82.0,0.0,,290.0,7.6,,1024.0,,5.0
2025-01-05 02:00:00,1190.0,59.849999999999994,101.15,92.83333333333333,19.0,13.0,68.0,0.0,,310.0,9.4,,1024.0,,5.0
2025-01-05 03:00:00,951.0,48.0,84.65,81.76666666666667,21.0,11.1,53.0,0.0,,290.0,7.6,,1023.0,,2.0
2025-01-05 04:00:00,864.0,42.1,66.45,70.16666666666667,22.0,8.8,43.0,0.0,,310.0,5.4,,1022.0,,2.0
2025-01-05 05:00:00,792.5,36.1,57.95,59.4,23.0,7.9,38.0,0.0,,300.0,5.4,,1021.0,,2.0
2025-01-05 06:00:00,757.0,35.45,60.2,61.300000000000004,24.0,7.2,34.0,0.0,,250.0,9.4,,1019.0,,2.0
2025-01-05 07:00:00,832.0,38.050000000000004,57.55,60.4,24.0,9.2,39.0,0.0,,260.0,9.4,,1018.0,,2.0
2025-01-05 08:00:00,773.5,37.1,56.5,60.86666666666667,24.0,9.2,39.0,0.0,,300.0,5.4,,1017.0,,2.0
2025-01-05 09:00:00,972.5,43.55,56.8,57.13333333333333,24.0,9.2,39.0,0.0,,270.0,13.0,,1017.0,,1.0
2025-01-05 10:00:00,1720.0,62.9,57.2,63.96666666666667,23.0,9.0,41.0,0.0,,290.0,9.4,,1017.0,,1.0
2025-01-05 11:00:00,2875.0,94.8,67.5,68.66666666666667,22.0,8.8,43.0,0.0,,230.0,5.4,,1017.0,,1.0
2025-01-05 12:00:00,3885.0,131.3,79.2,92.0,21.0,8.9,46.0,0.0,,240.0,7.6,,1017.0,,1.0
2025-01-05 13:00:00,5870.0,161.0,85.35,92.73333333333333,19.0,10.0,56.0,0.0,,300.0,1.8,,1018.0,,5.0
2025-01-05 14:00:00,5530.0,167.8,110.15,110.63333333333333,18.0,10.1,60.0,0.0,,310.0,3.6,,1018.0,,5.0
2025-01-05 15:00:00,1520.0,88.65,109.5,112.83333333333333,17.0,11.9,72.0,0.0,,34.0,1.8,,1019.0,,5.0
2025-01-05 16:00:00,1505.0,65.85,117.5,103.53333333333335,17.0,11.1,68.0,0.0,,100.0,11.2,,1018.0,,5.0
2025-01-05 17:00:00,1180.0,59.3,90.95,89.33333333333333,17.0,11.1,68.0,0.0,,120.0,13.0,,1018.0,,5.0
2025-01-05 18:00:00,939.5,54.400000000000006,94.35,83.66666666666667,17.0,11.1,68.0,0.0,,130.0,9.4,,1018.0,,5.0
2025-01-05 19:00:00,693.0,44.699999999999996,79.35,69.33333333333333,15.0,11.0,77.0,0.0,,70.0,7.6,,1018.0,,5.0
2025-01-05 20:00:00,648.0,46.45,97.15,74.39999999999999,14.0,11.0,82.0,0.0,,70.0,9.4,,1018.0,,5.0
2025-01-05 21:00:00,723.0,54.0,102.05,70.94999999999999,14.0,11.0,82.0,0.0,,60.0,7.6,,1018.0,,5.0
2025-01-05 22:00:00,889.5,72.4,120.5,96.26666666666667,14.0,11.0,82.0,0.0,,70.0,9.4,,1018.0,,5.0
2025-01-05 23:00:00,1117.0,85.3,129.5,101.2,13.0,11.1,88.0,0.0,,60.0,7.6,,1019.0,,5.0
2025-01-06 00:00:00,2155.0,103.8,127.0,104.7,14.0,11.0,82.0,0.0,,70.0,5.4,,1020.0,,5.0
2025-01-06 01:00:00,1945.0,103.2,138.0,120.66666666666667,15.0,12.0,82.0,0.0,,70.0,7.6,,1021.0,,5.0
2025-01-06 02:00:00,1445.0,83.05,107.85,97.66666666666667,18.0,11.1,64.0,0.0,,70.0,9.4,,1021.0,,5.0
2025-01-06 03:00:00,1082.5,72.75,84.65,80.13333333333333,20.0,10.1,53.0,0.0,,80.0,7.6,,1021.0,,5.0
2025-01-06 04:00:00,1270.0,66.05,78.15,76.5,22.0,8.1,41.0,0.0,,80.0,11.2,,1020.0,,2.0
2025-01-06 05:00:00,1015.5,56.0,75.44999999999999,73.06666666666666,23.0,7.9,38.0,0.0,,117.0,7.6,,1019.0,,2.0
2025-01-06 06:00:00,1155.0,60.15,77.4,74.13333333333334,23.0,7.9,38.0,0.0,,110.0,7.6,,1017.0,,2.0
2025-01-06 07:00:00,1000.0,53.45,69.45,65.89999999999999,24.0,8.0,36.0,0.0,,258.0,3.6,,1015.0,,1.0
2025-01-06 08:00:00,882.5,47.4,63.550000000000004,61.93333333333334,24.0,8.0,36.0,0.0,,130.0,7.6,,1015.0,,1.0
2025-01-06 09:00:00,1245.0,61.55,72.5,69.16666666666667,24.0,8.0,36.0,0.0,,160.0,5.4,,1015.0,,1.0
2025-01-06 10:00:00,2630.0,100.15,75.1,79.23333333333333,23.0,9.0,41.0,0.0,,180.0,7.6,,1015.0,,5.0
2025-01-06 11:00:00,3240.0,134.85,99.0,98.0,21.0,8.9,46.0,0.0,,100.0,7.6,,1016.0,,5.0
2025-01-06 12:00:00,1665.0,108.5,106.4,97.13333333333333,19.0,8.9,52.0,0.0,,90.0,5.4,,1017.0,,5.0
2025-01-06 13:00:00,796.0,64.7,95.65,86.2,18.0,11.1,64.0,0.0,,120.0,3.6,,1017.0,,5.0
2025-01-06 14:00:00,705.0,56.85,91.44999999999999,79.13333333333334,19.0,12.0,64.0,0.0,,130.0,16.6,,1017.0,,5.0
2025-01-06 15:00:00,679.5,50.2,78.1,68.06666666666666,18.0,13.1,73.0,0.0,,140.0,11.2,,1017.0,,1.0
2025-01-06 16:00:00,670.5,52.2,83.6,69.86666666666666,16.0,12.9,82.0,0.0,,100.0,5.4,,1017.0,,5.0
2025-01-06 17:00:00,571.5,44.7,90.75,73.46666666666665,15.0,13.0,88.0,0.0,,60.0,3.6,,1017.0,,5.0
2025-01-06 18:00:00,570.0,48.2,118.0,86.60000000000001,15.0,13.0,88.0,0.0,,60.0,1.8,,1017.0,,5.0
2025-01-06 19:00:00,492.0,37.55,93.65,72.76666666666667,15.0,13.0,88.0,0.0,,70.0,5.4,,1017.0,,5.0
2025-01-06 20:00:00,478.5,38.199999999999996,84.65,71.7,14.0,12.0,88.0,0.0,,70.0,7.6,,1017.0,,5.0
2025-01-06 21:00:00,646.0,64.1,159.5,120.0,14.0,12.0,88.0,0.0,,80.0,7.6,,1017.0,,5.0
2025-01-06 22:00:00,723.0,70.45,125.5,107.23333333333333,14.0,12.0,88.0,0.0,,110.0,5.4,,1017.0,,5.0
2025-01-06 23:00:00,904.0,62.25,132.0,115.23333333333333,13.0,12.1,94.0,0.0,,100.0,5.4,,1018.0,,5.0
2025-01-07 00:00:00,1485.0,74.5,156.0,136.0,14.0,13.0,94.0,0.0,,90.0,5.4,,1019.0,,5.0
2025-01-07 01:00:00,1675.0,83.55,158.5,146.66666666666666,16.0,12.9,82.0,0.0,,80.0,3.6,,1020.0,,5.0
2025-01-07 02:00:00,1340.0,75.7,150.0,134.66666666666666,18.0,13.1,73.0,0.0,,60.0,5.4,,1020.0,,5.0
2025-01-07 03:00:00,1200.0,73.25,116.0,105.43333333333334,19.0,11.1,60.0,0.0,,60.0,11.2,,1020.0,,5.0
2025-01-07 04:00:00,1054.5,69.8,87.65,79.96666666666667,20.0,10.1,53.0,0.0,,20.0,9.4,,1019.0,,5.0
2025-01-07 05:00:00,1123.5,76.8,97.45,90.8,21.0,11.1,53.0,0.0,,348.0,5.4,,1019.0,,5.0
2025-01-07 06:00:00,993.0,73.7,96.25,88.43333333333334,21.0,11.9,56.0,0.0,,20.0,5.4,,1017.0,,5.0
2025-01-07 07:00:00,900.0,62.75,87.05000000000001,80.3,23.0,12.0,50.0,0.0,,100.0,9.4,,1016.0,,5.0
2025-01-07 08:00:00,995.5,65.25,83.6,75.2,22.0,12.0,53.0,0.0,,110.0,7.6,,1015.0,,5.0
2025-01-07 09:00:00,1078.5,56.8,82.75,74.36666666666667,22.0,12.0,53.0,0.0,,80.0,5.4,,1015.0,,5.0
2025-01-07 10:00:00,1690.0,67.5,90.35,80.89999999999999,21.0,11.9,56.0,0.0,,80.0,3.6,,1015.0,,5.0
2025-01-07 11:00:00,1515.0,75.1,78.75,67.3,21.0,12.9,60.0,0.0,,20.0,3.6,,1016.0,,5.0
2025-01-07 12:00:00,991.0,58.85,66.45,55.03333333333333,20.0,13.9,68.0,0.0,,100.0,1.8,,1017.0,,5.0
2025-01-07 13:00:00,826.5,53.25,72.6,59.833333333333336,20.0,15.0,73.0,0.0,,140.0,7.6,,1017.0,,5.0
2025-01-07 14:00:00,657.0,46.4,68.75,59.06666666666666,19.0,16.0,83.0,0.0,,150.0,7.6,,1018.0,,5.0
2025-01-07 15:00:00,694.0,43.65,67.69999999999999,56.6,19.0,16.0,83.0,0.0,,150.0,11.2,,1018.0,,5.0
2025-01-07 16:00:00,540.5,38.0,67.95,54.699999999999996,19.0,16.0,83.0,0.0,,170.0,11.2,,1018.0,,5.0
2025-01-07 17:00:00,436.0,35.15,63.95,54.56666666666666,19.0,16.0,83.0,0.0,,140.0,9.4,,1017.0,,5.0
2025-01-07 18:00:00,406.5,34.4,67.69999999999999,52.6,18.0,16.0,88.0,0.0,,100.0,7.6,,1017.0,,5.0
2025-01-07 19:00:00,345.5,31.95,64.55000000000001,50.46666666666667,18.0,16.0,88.0,0.0,,90.0,5.4,,1017.0,,5.0
2025-01-07 20:00:00,376.0,33.75,78.4,62.833333333333336,18.0,16.0,88.0,0.0,,90.0,7.6,,1017.0,,5.0
2025-01-07 21:00:00,382.0,43.900000000000006,87.3,67.93333333333334,18.0,15.1,83.0,0.0,,100.0,7.0,,1017.0,,5.0
2025-01-07 22:00:00,565.5,66.6,92.5,79.93333333333334,18.0,15.1,83.0,0.0,,50.0,3.6,,1017.0,,5.0
2025-01-07 23:00:00,836.0,78.45,98.95,82.76666666666667,17.0,15.0,88.0,0.0,,50.0,7.6,,1018.0,,5.0
2025-01-08 00:00:00,1380.0,77.25,112.5,97.76666666666667,17.0,15.0,88.0,0.0,,40.0,11.2,,1019.0,,5.0
2025-01-08 01:00:00,1420.0,72.4,101.9,92.8,18.0,15.1,83.0,0.0,,50.0,9.4,,1020.0,,5.0
2025-01-08 02:00:00,1027.5,64.45,80.5,70.0,19.0,15.1,78.0,0.0,,50.0,9.4,,1020.0,,3.0
2025-01-08 03:00:00,1006.0,64.45,72.25,64.93333333333334,20.0,15.0,73.0,0.0,,70.0,14.8,,1020.0,,3.0
2025-01-08 04:00:00,1010.5,67.95,70.25,62.73333333333333,21.0,15.1,69.0,0.0,,80.0,13.0,,1019.0,,2.0
2025-01-08 05:00:00,775.0,53.2,57.85,52.4,23.0,15.1,61.0,0.0,,100.0,9.4,,1019.0,,2.0
2025-01-08 06:00:00,836.0,51.0,63.05,57.699999999999996,23.0,15.1,61.0,0.0,,90.0,11.2,,1017.0,,3.0
2025-01-08 07:00:00,829.5,53.849999999999994,59.0,52.333333333333336,23.0,14.0,57.0,0.0,,120.0,9.4,,1016.0,,3.0
2025-01-08 08:00:00,886.0,60.95,60.2,49.166666666666664,24.0,15.0,57.0,0.0,,110.0,9.4,,1016.0,,3.0
2025-01-08 09:00:00,1171.0,66.75,56.9,48.833333333333336,23.0,15.1,61.0,0.0,,120.0,13.0,,1016.0,,3.0
2025-01-08 10:00:00,1495.0,73.0,55.5,48.36666666666667,22.0,15.1,65.0,0.0,,140.0,16.6,,1016.0,,3.0
2025-01-08 11:00:00,1395.0,74.9,55.099999999999994,46.9,22.0,15.1,65.0,0.0,,130.0,13.0,,1017.0,,3.0
2025-01-08 12:00:00,1133.0,75.2,56.349999999999994,48.166666666666664,21.0,15.1,69.0,0.0,,110.0,14.8,,1018.0,,3.0
2025-01-08 13:00:00,790.5,62.9,63.55,50.46666666666667,20.0,15.0,73.0,0.0,,120.0,13.0,,1019.0,,2.0
2025-01-08 14:00:00,680.5,50.2,52.95,46.4,20.0,15.0,73.0,0.0,,130.0,11.2,,1020.0,,2.0
2025-01-08 15:00:00,685.0,50.9,56.849999999999994,49.300000000000004,20.0,15.0,73.0,0.0,,150.0,7.6,,1020.0,,2.0
2025-01-08 16:00:00,605.0,45.35,50.75,43.5,20.0,15.0,73.0,0.0,,130.0,7.6,,1020.0,,2.0
2025-01-08 17:00:00,496.5,41.75,54.7,44.0,19.0,15.1,78.0,0.0,,60.0,5.4,,1020.0,,2.0
2025-01-08 18:00:00,466.5,43.7,61.949999999999996,48.5,19.0,15.1,78.0,0.0,,90.0,7.6,,1020.0,,5.0
2025-01-08 19:00:00,462.5,47.7,70.0,54.666666666666664,18.0,14.1,78.0,0.0,,100.0,5.4,,1019.0,,5.0
