Date UTC,co (µg/m³),no2 (µg/m³),pm10 (µg/m³),pm25 (µg/m³),temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2025-01-08 20:00:00,464.0,49.35,80.45,61.800000000000004,17.0,14.1,83.0,0.0,,80.0,5.4,,1019.0,,5.0
2025-01-08 21:00:00,607.0,54.699999999999996,80.9,70.33333333333333,18.0,14.1,78.0,0.0,,50.0,5.4,,1019.0,,5.0
2025-01-08 22:00:00,640.0,45.65,75.05,71.10000000000001,17.0,11.9,72.0,0.0,,60.0,7.6,,1019.0,,3.0
2025-01-08 23:00:00,722.5,43.15,73.75,70.8,17.0,11.1,68.0,0.0,,70.0,11.2,,1020.0,,3.0
2025-01-09 00:00:00,1155.0,58.6,79.65,74.66666666666667,17.0,11.1,68.0,0.0,,80.0,11.2,,1021.0,,5.0
2025-01-09 01:00:00,1280.0,67.95,89.75,78.93333333333334,18.0,12.0,68.0,0.0,,80.0,13.0,,1022.0,,5.0
2025-01-09 02:00:00,1125.0,61.1,84.85,76.26666666666667,18.0,11.1,64.0,0.0,,70.0,14.8,,1023.0,,5.0
2025-01-09 03:00:00,991.5,49.65,82.15,72.56666666666666,19.0,10.0,56.0,0.0,,50.0,18.4,,1023.0,,2.0
2025-01-09 04:00:00,1044.0,49.349999999999994,77.6,71.2,20.0,10.1,53.0,0.0,,60.0,16.6,,1022.0,,2.0
2025-01-09 05:00:00,982.0,48.25,71.15,70.10000000000001,21.0,9.9,49.0,0.0,,50.0,14.8,,1022.0,,3.0
2025-01-09 06:00:00,863.5,46.3,68.15,64.8,22.0,8.8,43.0,0.0,,40.0,14.8,,1020.0,,3.0
2025-01-09 07:00:00,920.5,47.2,64.7,60.6,23.0,10.1,44.0,0.0,,70.0,14.8,,1019.0,,3.0
2025-01-09 08:00:00,944.5,48.650000000000006,59.35,57.6,23.0,10.1,44.0,0.0,,50.0,13.0,,1019.0,,3.0
2025-01-09 09:00:00,1310.0,59.1,57.3,55.800000000000004,22.0,11.1,50.0,0.0,,50.0,13.0,,1020.0,,3.0
2025-01-09 10:00:00,1545.0,68.9,60.2,58.1,22.0,10.2,47.0,0.0,,30.0,13.0,,1020.0,,3.0
2025-01-09 11:00:00,1355.0,59.75,71.6,71.8,21.0,9.9,49.0,0.0,,20.0,18.4,,1022.0,,3.0
2025-01-09 12:00:00,825.5,46.95,62.9,61.6,20.0,9.0,49.0,0.0,,20.0,18.4,,1023.0,,3.0
2025-01-09 13:00:00,612.0,41.45,53.400000000000006,49.96666666666667,19.0,8.0,49.0,0.0,,40.0,20.5,,1023.0,,3.0
2025-01-09 14:00:00,555.5,40.2,46.599999999999994,44.53333333333333,19.0,8.0,49.0,0.0,,40.0,20.5,,1025.0,,3.0
2025-01-09 15:00:00,498.0,37.8,40.0,36.36666666666667,18.0,7.1,49.0,0.0,,40.0,20.5,,1026.0,,2.0
2025-01-09 16:00:00,397.0,33.2,31.2,29.53333333333333,17.0,7.9,55.0,0.0,,20.0,20.5,,1026.0,,3.0
2025-01-09 17:00:00,334.0,28.65,25.450000000000003,24.03333333333333,17.0,7.1,52.0,0.0,,30.0,20.5,,1027.0,,3.0
2025-01-09 18:00:00,302.0,28.049999999999997,22.799999999999997,21.733333333333334,16.0,7.0,55.0,0.0,,30.0,20.5,,1027.0,,3.0
2025-01-09 19:00:00,287.5,25.5,19.549999999999997,20.599999999999998,16.0,7.0,55.0,0.0,,20.0,16.6,,1027.0,,3.0
2025-01-09 20:00:00,273.0,25.15,16.75,17.533333333333335,16.0,6.1,52.0,0.0,,10.0,13.0,,1027.0,,3.0
2025-01-09 21:00:00,263.0,26.099999999999998,13.850000000000001,14.133333333333333,16.0,6.1,52.0,0.0,,10.0,20.0,,1027.0,,3.0
2025-01-09 22:00:00,281.0,27.95,13.899999999999999,14.299999999999999,16.0,6.1,52.0,0.0,,20.0,16.6,,1027.0,,3.0
2025-01-09 23:00:00,346.5,31.349999999999998,16.1,14.933333333333332,15.0,6.0,55.0,0.0,,10.0,18.4,,1028.0,,3.0
2025-01-10 00:00:00,635.0,40.050000000000004,19.1,19.266666666666666,15.0,6.0,55.0,0.0,,20.0,18.4,,1029.0,,3.0
2025-01-10 01:00:00,675.5,42.95,21.55,21.233333333333334,15.0,4.9,51.0,0.0,,20.0,14.8,,1030.0,,3.0
2025-01-10 02:00:00,570.5,37.5,22.95,22.333333333333332,16.0,5.0,48.0,0.0,,20.0,18.4,,1031.0,,2.0
2025-01-10 03:00:00,567.5,36.4,21.950000000000003,21.0,16.0,5.0,48.0,0.0,,30.0,20.5,,1030.0,,2.0
2025-01-10 04:00:00,615.5,38.75,20.9,20.133333333333333,17.0,5.0,45.0,0.0,,50.0,14.8,,1029.0,,2.0
2025-01-10 05:00:00,561.5,35.9,20.4,23.133333333333336,17.0,5.0,45.0,0.0,,40.0,18.4,,1029.0,,2.0
2025-01-10 06:00:00,531.0,34.35,20.3,22.46666666666667,17.0,5.9,48.0,0.0,,30.0,16.6,,1027.0,,3.0
2025-01-10 07:00:00,606.0,39.15,22.95,22.766666666666666,18.0,5.9,45.0,0.0,,50.0,14.8,,1026.0,,3.0
2025-01-10 08:00:00,667.5,44.1,23.0,22.866666666666664,18.0,5.9,45.0,0.0,,40.0,13.0,,1026.0,,3.0
2025-01-10 09:00:00,910.5,51.650000000000006,27.55,26.133333333333336,18.0,4.9,42.0,0.0,,20.0,9.4,,1026.0,,3.0
2025-01-10 10:00:00,1415.0,64.55,38.8,36.233333333333334,17.0,7.9,55.0,0.0,,290.0,9.4,,1026.0,,3.0
2025-01-10 11:00:00,1247.0,65.9,39.8,43.73333333333333,17.0,7.9,55.0,0.0,,290.0,7.6,,1027.0,,3.0
2025-01-10 12:00:00,1015.0,69.35,44.9,49.06666666666666,16.0,8.0,59.0,0.0,,310.0,5.4,,1028.0,,2.0
2025-01-10 13:00:00,796.0,61.3,40.55,48.13333333333333,16.0,6.1,52.0,0.0,,80.0,7.6,,1028.0,,2.0
2025-01-10 14:00:00,731.5,64.95,36.55,42.266666666666666,16.0,7.0,55.0,0.0,,70.0,5.4,,1029.0,,2.0
2025-01-10 15:00:00,605.5,53.900000000000006,32.35,36.733333333333334,16.0,6.1,52.0,0.0,,80.0,5.4,,1029.0,,2.0
2025-01-10 16:00:00,498.0,53.95,43.35,43.166666666666664,16.0,6.1,52.0,0.0,,30.0,5.4,,1029.0,,2.0
2025-01-10 17:00:00,381.0,46.05,26.6,24.066666666666666,15.0,6.0,55.0,0.0,,60.0,9.4,,1030.0,,2.0
2025-01-10 18:00:00,338.5,42.75,29.2,27.666666666666668,15.0,6.0,55.0,0.0,,50.0,5.4,,1030.0,,3.0
2025-01-10 19:00:00,278.0,36.55,34.4,34.53333333333333,15.0,4.9,51.0,0.0,,50.0,11.2,,1029.0,,3.0
2025-01-10 20:00:00,293.0,36.3,40.05,46.199999999999996,16.0,4.1,45.0,0.0,,30.0,13.0,,1029.0,,3.0
2025-01-10 21:00:00,301.0,35.45,27.05,29.666666666666668,15.0,6.0,55.0,0.0,,360.0,7.6,,1029.0,,3.0
2025-01-10 22:00:00,285.0,36.699999999999996,22.65,23.233333333333334,15.0,4.9,51.0,0.0,,10.0,11.2,,1030.0,,3.0
2025-01-10 23:00:00,359.5,38.35,21.5,21.266666666666666,15.0,4.1,48.0,0.0,,10.0,18.4,,1030.0,,3.0
2025-01-11 00:00:00,432.0,41.55,21.1,21.833333333333332,15.0,4.1,48.0,0.0,,10.0,18.4,,1032.0,,2.0
2025-01-11 01:00:00,446.0,43.449999999999996,24.6,23.566666666666666,15.0,4.1,48.0,0.0,,20.0,16.6,,1033.0,,2.0
2025-01-11 02:00:00,442.5,41.5,28.6,23.633333333333336,15.0,4.1,48.0,0.0,,20.0,22.3,,1034.0,,2.0
2025-01-11 03:00:00,496.0,39.7,30.049999999999997,24.5,15.0,4.1,48.0,0.0,,30.0,22.3,,1034.0,,2.0
2025-01-11 04:00:00,518.0,37.4,25.65,21.7,16.0,5.0,48.0,0.0,,30.0,18.4,,1033.0,,2.0
2025-01-11 05:00:00,472.0,36.5,22.35,21.7,16.0,4.1,45.0,0.0,,10.0,16.6,,1032.0,,2.0
2025-01-11 06:00:00,477.5,37.550000000000004,21.4,21.166666666666668,17.0,5.0,45.0,0.0,,360.0,18.4,,1030.0,,2.0
2025-01-11 07:00:00,535.0,35.45,20.5,19.366666666666667,18.0,4.9,42.0,0.0,,360.0,14.8,,1029.0,,2.0
2025-01-11 08:00:00,548.0,43.300000000000004,21.4,19.96666666666667,19.0,4.0,37.0,0.0,,20.0,14.8,,1029.0,,3.0
2025-01-11 09:00:00,713.5,50.300000000000004,24.5,23.833333333333332,19.0,4.0,37.0,0.0,,310.0,11.2,,1029.0,,3.0
2025-01-11 10:00:00,864.0,49.75,37.45,37.699999999999996,18.0,4.2,40.0,0.0,,330.0,14.8,,1029.0,,3.0
2025-01-11 11:00:00,1158.0,61.15,47.7,50.666666666666664,17.0,5.0,45.0,0.0,,360.0,5.4,,1029.0,,2.0
2025-01-11 12:00:00,1197.5,70.05,54.400000000000006,55.93333333333334,15.0,4.9,51.0,0.0,,300.0,9.4,,1029.0,,2.0
2025-01-11 13:00:00,754.5,54.95,39.35,42.166666666666664,15.0,7.1,59.0,0.0,,300.0,13.0,,1030.0,,2.0
2025-01-11 14:00:00,873.5,66.4,48.75,45.5,14.0,7.1,63.0,0.0,,310.0,7.6,,1030.0,,2.0
2025-01-11 15:00:00,1051.5,74.1,59.05,60.03333333333333,13.0,6.1,63.0,0.0,,50.0,9.4,,1031.0,,2.0
2025-01-11 16:00:00,893.0,75.55,48.9,49.166666666666664,12.0,6.1,67.0,0.0,,40.0,3.6,,1030.0,,1.0
2025-01-11 17:00:00,863.0,76.85,61.5,51.76666666666667,11.0,5.9,71.0,0.0,,300.0,3.6,,1030.0,,2.0
2025-01-11 18:00:00,1043.0,73.25,95.15,97.76666666666667,11.0,6.9,76.0,0.0,,320.0,3.6,,1030.0,,2.0
2025-01-11 19:00:00,1011.5,69.5,79.6,77.63333333333334,10.0,6.0,76.0,0.0,,310.0,3.6,,1029.0,,2.0
2025-01-11 20:00:00,885.5,66.75,85.30000000000001,80.76666666666667,9.0,6.1,82.0,0.0,,0.0,0.0,,1029.0,,2.0
2025-01-11 21:00:00,1128.0,60.45,98.75,91.26666666666667,9.0,6.1,82.0,0.0,,320.0,3.6,,1029.0,,5.0
2025-01-11 22:00:00,1107.5,61.65,69.1,67.83333333333333,9.0,6.1,82.0,0.0,,18.0,3.6,,1028.0,,3.0
2025-01-11 23:00:00,1144.5,53.699999999999996,72.5,64.76666666666667,9.0,6.1,82.0,0.0,,270.0,1.8,,1029.0,,2.0
2025-01-12 00:00:00,1180.0,56.05,80.05000000000001,73.03333333333333,9.0,6.1,82.0,0.0,,90.0,1.8,,1029.0,,5.0
2025-01-12 01:00:00,1087.5,66.3,74.5,66.43333333333334,11.0,8.0,82.0,0.0,,290.0,1.8,,1030.0,,5.0
2025-01-12 02:00:00,859.5,71.05,65.35,61.93333333333334,14.0,6.1,59.0,0.0,,76.0,3.6,,1030.0,,2.0
2025-01-12 03:00:00,640.5,46.25,37.95,35.800000000000004,16.0,4.1,45.0,0.0,,73.0,5.4,,1030.0,,1.0
2025-01-12 04:00:00,550.5,35.4,26.549999999999997,26.166666666666668,19.0,-0.9,26.0,0.0,,20.0,16.6,,1029.0,,1.0
2025-01-12 05:00:00,450.5,31.55,21.6,24.7,20.0,-1.2,24.0,0.0,,40.0,9.4,,1028.0,,1.0
2025-01-12 06:00:00,438.5,31.95,21.75,25.233333333333334,20.0,-1.2,24.0,0.0,,140.0,11.2,,1025.0,,1.0
2025-01-12 07:00:00,410.5,32.449999999999996,22.5,24.03333333333333,21.0,-0.9,23.0,0.0,,48.0,9.4,,1024.0,,1.0
2025-01-12 08:00:00,456.0,35.949999999999996,22.0,23.933333333333334,20.0,-1.2,24.0,0.0,,100.0,7.6,,1023.0,,1.0
2025-01-12 09:00:00,627.0,42.4,23.25,22.7,20.0,-1.2,24.0,0.0,,120.0,3.6,,1023.0,,1.0
2025-01-12 10:00:00,734.0,52.05,30.5,41.9,19.0,-2.0,24.0,0.0,,150.0,9.4,,1023.0,,1.0
2025-01-12 11:00:00,1620.0,92.8,38.7,43.63333333333333,18.0,-0.8,28.0,0.0,,200.0,7.6,,1023.0,,1.0
2025-01-12 12:00:00,2150.0,113.8,61.2,63.166666666666664,17.0,0.2,32.0,0.0,,220.0,7.6,,1023.0,,1.0
2025-01-12 13:00:00,1760.0,107.75,74.35,78.7,14.0,1.9,44.0,0.0,,46.0,3.6,,1024.0,,1.0
2025-01-12 14:00:00,514.5,69.8,56.5,49.6,13.0,3.9,54.0,0.0,,90.0,3.6,,1024.0,,1.0
2025-01-12 15:00:00,682.0,73.25,63.85,60.76666666666667,14.0,4.0,51.0,0.0,,130.0,14.8,,1025.0,,1.0
2025-01-12 16:00:00,605.0,58.8,68.5,67.53333333333333,14.0,5.1,55.0,0.0,,140.0,7.6,,1025.0,,1.0
2025-01-12 17:00:00,467.5,61.3,61.9,61.03333333333333,10.0,5.0,71.0,0.0,,60.0,7.0,,1024.0,,1.0
2025-01-12 18:00:00,440.0,65.0,49.5,48.333333333333336,11.0,5.1,67.0,0.0,,70.0,5.4,,1024.0,,2.0
2025-01-12 19:00:00,800.5,65.25,42.05,41.800000000000004,10.0,6.0,76.0,0.0,,344.0,3.6,,1023.0,,2.0
2025-01-12 20:00:00,1055.0,75.1,60.900000000000006,50.4,10.0,6.0,76.0,0.0,,40.0,3.6,,1023.0,,5.0
2025-01-12 21:00:00,711.0,64.30000000000001,116.0,101.66666666666667,9.0,6.1,82.0,0.0,,0.0,0.0,,1022.0,,5.0
2025-01-12 22:00:00,774.0,65.0,163.5,168.0,9.0,6.1,82.0,0.0,,0.0,0.0,,1023.0,,5.0
2025-01-12 23:00:00,989.0,63.0,151.5,138.66666666666666,8.0,4.9,81.0,0.0,,100.0,5.4,,1023.0,,5.0
2025-01-13 00:00:00,1265.0,63.900000000000006,176.5,151.66666666666666,7.0,5.0,87.0,0.0,,90.0,5.4,,1024.0,,5.0
2025-01-13 01:00:00,1210.0,68.85,144.0,130.79999999999998,11.0,5.9,71.0,0.0,,0.0,0.0,,1025.0,,5.0
2025-01-13 02:00:00,1059.5,67.8,105.4,103.66666666666667,15.0,6.0,55.0,0.0,,145.0,3.6,,1025.0,,1.0
2025-01-13 03:00:00,1043.0,69.5,82.7,85.06666666666666,17.0,5.0,45.0,0.0,,96.0,3.6,,1025.0,,1.0
2025-01-13 04:00:00,1038.0,62.150000000000006,58.25,59.46666666666667,19.0,4.0,37.0,0.0,,100.0,7.6,,1024.0,,1.0
2025-01-13 05:00:00,663.0,52.05,50.150000000000006,51.03333333333333,20.0,6.0,40.0,0.0,,90.0,9.4,,1022.0,,1.0
2025-01-13 06:00:00,513.5,45.099999999999994,31.55,32.699999999999996,20.0,6.0,40.0,0.0,,90.0,7.6,,1021.0,,2.0
2025-01-13 07:00:00,642.0,49.25,31.7,31.7,21.0,4.1,33.0,0.0,,180.0,3.6,,1020.0,,2.0
2025-01-13 08:00:00,608.0,48.2,35.25,36.6,21.0,5.0,35.0,0.0,,308.0,9.4,,1019.0,,2.0
2025-01-13 09:00:00,681.5,50.7,34.2,33.1,21.0,5.0,35.0,0.0,,180.0,7.6,,1019.0,,2.0
2025-01-13 10:00:00,1225.0,63.099999999999994,35.7,36.266666666666666,20.0,6.0,40.0,0.0,,220.0,7.6,,1019.0,,1.0
2025-01-13 11:00:00,2120.0,95.7,49.05,51.199999999999996,20.0,6.0,40.0,0.0,,169.0,3.6,,1019.0,,1.0
2025-01-13 12:00:00,2135.0,116.8,67.45,71.86666666666666,17.0,5.9,48.0,0.0,,70.0,3.6,,1020.0,,1.0
2025-01-13 13:00:00,945.5,79.0,58.599999999999994,57.26666666666667,18.0,7.1,49.0,0.0,,140.0,7.6,,1020.0,,1.0
2025-01-13 14:00:00,507.0,61.35,48.85,45.4,17.0,8.9,59.0,0.0,,150.0,9.4,,1020.0,,1.0
2025-01-13 15:00:00,547.0,61.65,44.349999999999994,41.93333333333333,15.0,10.0,72.0,0.0,,140.0,9.4,,1021.0,,1.0
2025-01-13 16:00:00,437.5,57.35,47.650000000000006,39.1,14.0,11.0,82.0,0.0,,120.0,7.6,,1021.0,,1.0
2025-01-13 17:00:00,387.5,54.85,57.9,48.13333333333333,13.0,11.1,88.0,0.0,,60.0,5.4,,1021.0,,5.0
2025-01-13 18:00:00,410.5,65.95,77.25,61.26666666666667,13.0,11.1,88.0,0.0,,50.0,5.4,,1020.0,,5.0
2025-01-13 19:00:00,319.5,47.4,55.0,47.76666666666667,13.0,11.1,88.0,0.0,,30.0,3.6,,1020.0,,5.0
2025-01-13 20:00:00,521.0,63.300000000000004,74.0,64.8,13.0,11.1,88.0,0.0,,140.0,1.8,,1020.0,,5.0
2025-01-13 21:00:00,485.5,52.5,79.1,73.53333333333333,12.0,11.1,94.0,0.0,,350.0,3.6,,1020.0,,5.0
2025-01-13 22:00:00,567.0,49.6,59.3,53.699999999999996,12.0,11.1,94.0,0.0,,158.0,1.8,,1021.0,,5.0
2025-01-13 23:00:00,781.0,57.0,79.45,69.63333333333334,12.0,10.1,88.0,0.0,,270.0,5.4,,1021.0,,5.0
2025-01-14 00:00:00,1295.0,65.5,102.85,96.26666666666667,12.0,10.1,88.0,0.0,,320.0,14.8,,1021.0,,5.0
2025-01-14 01:00:00,1575.0,74.25,114.25,104.53333333333335,13.0,11.1,88.0,0.0,,180.0,3.6,,1023.0,,5.0
2025-01-14 02:00:00,1040.5,55.75,127.5,112.5,14.0,11.0,82.0,0.0,,200.0,7.6,,1024.0,,5.0
2025-01-14 03:00:00,819.5,51.15,101.05,91.0,16.0,11.0,72.0,0.0,,280.0,5.4,,1023.0,,5.0
2025-01-14 04:00:00,856.0,50.0,84.5,76.39999999999999,19.0,11.1,60.0,0.0,,260.0,5.4,,1023.0,,2.0
2025-01-14 05:00:00,656.5,45.6,51.9,50.06666666666666,19.0,11.1,60.0,0.0,,328.0,3.6,,1022.0,,2.0
2025-01-14 06:00:00,542.5,38.25,46.0,44.166666666666664,21.0,11.1,53.0,0.0,,20.0,5.4,,1020.0,,2.0
2025-01-14 07:00:00,715.0,45.15,45.95,44.9,22.0,10.2,47.0,0.0,,279.0,5.4,,1019.0,,2.0
2025-01-14 08:00:00,882.5,54.75,43.95,40.833333333333336,22.0,10.2,47.0,0.0,,60.0,7.6,,1019.0,,2.0
2025-01-14 09:00:00,1375.0,73.5,43.2,42.06666666666667,23.0,11.1,47.0,0.0,,110.0,9.4,,1019.0,,2.0
2025-01-14 10:00:00,2115.0,95.0,47.150000000000006,48.666666666666664,21.0,9.9,49.0,0.0,,90.0,9.4,,1019.0,,2.0
2025-01-14 11:00:00,2605.0,115.75,65.7,66.13333333333334,20.0,10.1,53.0,0.0,,120.0,11.2,,1020.0,,1.0
2025-01-14 12:00:00,4825.0,138.45,69.55000000000001,83.26666666666667,18.0,10.1,60.0,0.0,,360.0,3.6,,1021.0,,1.0
2025-01-14 13:00:00,6935.0,148.15,78.80000000000001,87.26666666666667,16.0,11.0,72.0,0.0,,320.0,3.6,,1022.0,,1.0
2025-01-14 14:00:00,2130.0,104.85,90.25,80.8,16.0,11.0,72.0,0.0,,310.0,5.4,,1023.0,,2.0
2025-01-14 15:00:00,944.5,68.35,60.15,54.833333333333336,16.0,11.0,72.0,0.0,,130.0,3.6,,1023.0,,2.0
2025-01-14 16:00:00,733.5,47.199999999999996,60.2,55.5,18.0,12.0,68.0,0.0,,110.0,9.4,,1023.0,,5.0
2025-01-14 17:00:00,771.0,70.6,70.9,64.39999999999999,18.0,14.1,78.0,0.0,,180.0,5.4,,1023.0,,5.0
2025-01-14 18:00:00,900.5,56.15,61.0,53.86666666666667,16.0,12.0,77.0,0.0,,320.0,3.6,,1023.0,,5.0
2025-01-14 19:00:00,1370.0,79.35,92.30000000000001,78.13333333333334,16.0,12.0,77.0,0.0,,310.0,5.4,,1023.0,,3.0
2025-01-14 20:00:00,1080.0,79.3,111.15,102.39999999999999,15.0,12.0,82.0,0.0,,300.0,3.6,,1023.0,,5.0
2025-01-14 21:00:00,937.5,70.35,112.0,97.36666666666667,16.0,12.0,77.0,0.1,,300.0,5.4,,1023.0,,5.0
2025-01-14 22:00:00,900.0,63.650000000000006,133.0,120.5,16.0,12.0,77.0,0.0,,300.0,7.6,,1024.0,,3.0
2025-01-14 23:00:00,1145.0,60.05,148.5,133.06666666666666,16.0,12.0,77.0,0.0,,270.0,5.4,,1024.0,,5.0
2025-01-15 00:00:00,1945.0,73.3,122.0,110.2,16.0,12.9,82.0,0.0,,280.0,7.6,,1025.0,,5.0
2025-01-15 01:00:00,1780.0,80.0,108.5,99.56666666666666,17.0,12.9,77.0,0.0,,84.0,3.6,,1027.0,,5.0
2025-01-15 02:00:00,1145.0,60.15,76.6,73.93333333333334,19.0,12.0,64.0,0.0,,30.0,1.8,,1027.0,,5.0
2025-01-15 03:00:00,637.5,37.2,36.15,33.96666666666667,21.0,8.9,46.0,0.0,,40.0,16.6,,1027.0,,2.0
2025-01-15 04:00:00,726.0,39.5,33.349999999999994,33.800000000000004,22.0,7.0,38.0,0.0,,30.0,16.6,,1026.0,,2.0
2025-01-15 05:00:00,836.5,45.8,30.5,32.63333333333333,23.0,5.9,33.0,0.0,,20.0,14.8,,1025.0,,2.0
2025-01-15 06:00:00,677.0,40.800000000000004,28.950000000000003,30.733333333333334,23.0,5.9,33.0,0.0,,30.0,13.0,,1023.0,,2.0
2025-01-15 07:00:00,690.5,42.300000000000004,30.5,31.233333333333334,24.0,5.8,31.0,0.0,,20.0,7.6,,1023.0,,3.0
2025-01-15 08:00:00,881.0,49.55,34.05,34.56666666666667,24.0,5.8,31.0,0.0,,80.0,7.0,,1022.0,,3.0
2025-01-15 09:00:00,1370.0,70.9,37.25,37.199999999999996,24.0,5.8,31.0,0.0,,60.0,11.2,,1022.0,,3.0
2025-01-15 10:00:00,1750.0,89.3,39.55,42.5,23.0,7.1,36.0,0.0,,100.0,11.2,,1023.0,,3.0
2025-01-15 11:00:00,1370.0,78.6,67.7,65.06666666666666,21.0,6.9,40.0,0.0,,110.0,13.0,,1023.0,,3.0
2025-01-15 12:00:00,1085.0,72.9,84.9,89.03333333333335,21.0,7.9,43.0,0.0,,110.0,14.8,,1024.0,,2.0
2025-01-15 13:00:00,993.5,70.6,91.45,88.93333333333334,20.0,11.0,56.0,0.0,,160.0,9.4,,1025.0,,2.0
2025-01-15 14:00:00,963.0,80.1,88.44999999999999,82.89999999999999,20.0,13.0,64.0,0.0,,150.0,11.2,,1025.0,,2.0
2025-01-15 15:00:00,1040.0,84.4,90.0,87.39999999999999,19.0,13.0,68.0,0.0,,70.0,7.6,,1025.0,,5.0
2025-01-15 16:00:00,995.5,85.25,91.69999999999999,83.39999999999999,18.0,12.0,68.0,0.0,,50.0,3.6,,1026.0,,5.0
2025-01-15 17:00:00,1005.5,86.15,101.5,90.36666666666667,18.0,12.0,68.0,0.0,,40.0,7.6,,1026.0,,5.0
2025-01-15 18:00:00,960.0,81.25,127.0,110.43333333333334,18.0,12.0,68.0,0.0,,10.0,7.6,,1025.0,,5.0
2025-01-15 19:00:00,698.0,67.05,101.1,98.06666666666666,18.0,9.1,56.0,0.0,,40.0,9.4,,1025.0,,2.0
2025-01-15 20:00:00,424.0,47.75,59.400000000000006,55.5,16.0,9.0,63.0,0.0,,90.0,9.4,,1025.0,,5.0
2025-01-15 21:00:00,540.5,45.699999999999996,62.7,66.10000000000001,15.0,8.9,67.0,0.0,,60.0,7.6,,1025.0,,5.0
2025-01-15 22:00:00,617.0,51.199999999999996,65.55000000000001,63.800000000000004,14.0,8.0,67.0,0.0,,60.0,5.4,,1025.0,,3.0
2025-01-15 23:00:00,671.0,57.349999999999994,55.3,55.03333333333333,13.0,8.1,72.0,0.0,,50.0,5.4,,1026.0,,3.0
2025-01-16 00:00:00,1155.0,69.95,65.9,62.86666666666667,16.0,6.1,52.0,0.0,,10.0,11.2,,1027.0,,3.0
2025-01-16 01:00:00,1040.0,58.6,66.05,63.03333333333333,18.0,4.9,42.0,0.0,,20.0,18.4,,1028.0,,2.0
2025-01-16 02:00:00,687.5,43.35,46.85,46.800000000000004,19.0,4.0,37.0,0.0,,20.0,20.5,,1028.0,,2.0
2025-01-16 03:00:00,736.5,43.0,42.55,41.73333333333333,20.0,4.9,37.0,0.0,,30.0,20.5,,1028.0,,2.0
2025-01-16 04:00:00,814.5,43.65,42.05,42.36666666666667,21.0,4.1,33.0,0.0,,40.0,14.8,,1027.0,,2.0
2025-01-16 05:00:00,751.0,42.3,39.849999999999994,42.5,22.0,5.0,33.0,0.0,,40.0,14.8,,1025.0,,2.0
2025-01-16 06:00:00,658.5,39.4,36.95,40.233333333333334,23.0,5.0,31.0,0.0,,20.0,11.2,,1023.0,,2.0
2025-01-16 07:00:00,729.0,40.349999999999994,41.25,42.76666666666667,23.0,5.0,31.0,0.0,,30.0,7.6,,1022.0,,1.0
2025-01-16 08:00:00,727.0,42.1,43.099999999999994,33.95,23.0,5.0,31.0,0.0,,100.0,7.6,,1022.0,,1.0
2025-01-16 09:00:00,1017.0,49.95,47.25,42.76666666666667,23.0,5.0,31.0,0.0,,50.0,5.4,,1022.0,,1.0
2025-01-16 10:00:00,1955.0,80.9,51.9,49.06666666666666,22.0,5.0,33.0,0.0,,49.0,3.6,,1022.0,,1.0
